,age,job,marital,education,default,housing,loan,month,day_of_week,duration,campaign,poutcome,y,contact_telephone
20822,35,1,1,1,2,1,1,3,3,181,5,1,0,0
20823,59,2,1,5,2,1,1,3,3,413,4,1,0,0
20824,48,3,1,2,1,1,1,3,3,58,3,1,0,0
20825,33,5,1,1,1,3,1,3,3,399,2,1,0,0
20826,45,2,1,6,1,1,3,3,3,48,8,1,0,0
20827,42,3,2,1,1,3,3,3,3,275,8,1,0,0
20828,31,3,2,4,1,3,1,3,3,449,3,1,0,0
20829,35,3,2,4,1,3,1,3,3,536,3,1,0,0
20830,32,3,2,1,1,3,1,3,3,158,5,1,0,0
20831,33,5,1,1,1,1,1,3,3,113,4,1,0,0
20832,45,1,2,1,1,1,1,3,3,127,2,1,0,0
20833,58,2,1,3,2,1,1,3,3,740,4,1,0,0
20834,33,3,1,1,1,1,1,3,1,75,2,1,0,0
20835,50,3,2,1,1,3,1,3,1,178,5,1,0,0
20836,32,3,2,1,1,1,3,3,1,65,8,1,0,0
20837,33,3,1,2,1,1,1,3,1,152,4,1,0,0
20838,44,4,1,2,1,1,1,3,1,464,3,1,0,0
20839,49,1,1,2,1,1,1,3,1,96,2,1,0,0
20840,33,3,2,4,1,1,1,3,1,64,1,1,0,0
20841,53,4,1,2,2,3,1,3,1,76,1,1,0,0
20842,32,5,1,1,1,3,1,3,1,106,1,1,0,0
20843,48,7,1,5,2,1,1,3,1,81,1,1,0,0
20844,32,3,2,4,1,1,1,3,1,169,1,1,0,0
20845,33,3,2,4,1,1,1,3,1,103,1,1,0,0
20846,52,2,1,5,2,1,1,3,1,82,1,1,0,0
20847,45,2,1,6,2,3,1,3,1,152,1,1,0,0
20848,34,3,2,1,1,3,1,3,1,90,1,1,0,0
20849,34,3,2,1,1,3,1,3,1,115,1,1,0,0
20850,30,1,1,1,1,3,3,3,1,67,1,1,0,0
20851,33,1,2,1,1,3,1,3,1,175,1,1,0,0
20852,39,3,1,4,1,3,1,3,1,110,3,1,0,0
20853,30,1,1,1,1,3,1,3,1,123,1,1,0,0
20854,33,3,2,4,1,3,1,3,1,719,1,1,0,0
20855,31,3,1,4,1,3,1,3,1,125,1,1,0,0
20856,57,3,1,1,1,1,1,3,1,259,2,1,0,0
20857,42,1,1,4,2,3,1,3,1,81,1,1,0,0
20858,31,3,1,4,1,3,1,3,1,373,1,1,0,0
20859,42,1,1,4,2,1,3,3,1,36,1,1,0,0
20860,42,1,1,4,2,3,3,3,1,157,1,1,0,0
20861,42,1,1,4,2,3,1,3,1,133,1,1,0,0
20862,30,12,3,1,1,1,3,3,1,106,1,1,0,0
20863,31,3,1,4,1,3,1,3,1,707,1,1,1,0
20864,31,1,2,2,1,3,1,3,1,144,2,1,0,0
20865,31,3,2,4,1,3,1,3,1,360,3,1,0,0
20866,35,3,2,4,1,3,3,3,1,55,1,1,0,0
20867,23,7,1,1,1,3,1,3,1,87,1,1,0,0
20868,41,1,1,1,1,3,1,3,1,266,1,1,0,0
20869,45,4,1,2,2,3,1,3,1,149,1,1,0,0
20870,31,1,1,1,1,1,1,3,1,366,1,1,0,0
20871,31,3,1,4,1,1,1,3,1,87,1,1,0,0
20872,35,1,1,1,1,1,3,3,1,96,1,1,0,0
20873,32,1,2,1,1,3,1,3,1,85,1,1,0,0
20874,55,8,1,5,2,2,2,3,1,169,5,1,0,0
20875,54,4,1,2,1,3,1,3,1,250,1,1,0,0
20876,32,1,2,1,1,1,1,3,1,109,1,1,0,0
20877,32,1,2,1,1,3,1,3,1,206,1,1,0,0
20878,31,3,1,4,1,1,1,3,1,184,1,1,0,0
20879,45,1,1,2,1,3,1,3,1,41,1,1,0,0
20880,54,3,1,1,1,3,1,3,1,252,2,1,0,0
20881,32,3,1,4,1,3,1,3,1,154,1,1,0,0
20882,31,1,2,1,2,1,3,3,1,103,1,1,0,0
20883,34,1,1,1,1,3,1,3,1,137,1,1,0,0
20884,35,3,2,4,1,3,1,3,1,238,2,1,0,0
20885,34,1,1,1,1,1,1,3,1,55,1,1,0,0
20886,36,3,1,4,2,3,1,3,1,125,1,1,0,0
20887,34,1,2,1,1,3,1,3,1,98,1,1,0,0
20888,47,9,1,2,2,3,1,3,1,107,1,1,0,0
20889,42,1,1,1,1,3,1,3,1,71,1,1,0,0
20890,49,3,1,4,2,3,1,3,1,151,3,1,0,0
20891,54,2,1,5,2,1,3,3,1,169,3,1,0,0
20892,45,8,1,3,2,3,1,3,1,167,1,1,0,0
20893,56,2,1,5,1,2,2,3,1,114,2,1,0,0
20894,50,3,1,2,1,3,1,3,1,50,3,1,0,0
20895,31,1,2,1,1,1,1,3,1,47,1,1,0,0
20896,41,9,1,5,2,3,1,3,1,92,1,1,0,0
20897,41,9,1,5,2,3,1,3,1,228,1,1,0,0
20898,41,9,1,5,2,3,1,3,1,293,1,1,0,1
20899,38,3,1,4,1,3,1,3,1,98,1,1,0,0
20900,49,2,1,5,2,3,1,3,1,205,1,1,0,0
20901,41,9,1,5,2,1,1,3,1,107,1,1,0,0
20902,34,1,2,1,1,1,1,3,1,260,6,1,0,0
20903,59,2,1,3,2,3,1,3,1,152,2,1,0,0
20904,47,1,3,1,2,1,1,3,1,200,2,1,0,0
20905,49,3,3,2,1,3,1,3,1,127,3,1,0,0
20906,34,3,1,1,2,3,1,3,1,10,1,1,0,0
20907,33,1,2,1,1,3,1,3,1,273,3,1,0,0
20908,34,3,1,1,2,1,3,3,1,101,1,1,0,0
20909,31,1,1,1,1,3,3,3,1,465,1,1,0,0
20910,30,8,1,1,1,3,3,3,1,145,1,1,0,0
20911,36,8,1,3,2,3,3,3,1,593,2,1,1,0
20912,50,8,1,3,1,3,1,3,1,93,1,1,0,0
20913,40,8,1,1,1,3,1,3,1,141,1,1,0,0
20914,40,8,1,1,1,3,1,3,1,155,1,1,0,0
20915,33,1,2,1,1,3,1,3,1,370,2,1,0,0
20916,30,1,2,1,1,3,1,3,1,111,1,1,0,0
20917,32,1,2,1,1,3,1,3,1,159,1,1,0,0
20918,36,1,2,1,1,3,1,3,1,1217,2,1,0,0
20919,34,3,2,1,1,3,1,3,1,313,1,1,0,1
20920,35,3,1,4,1,1,1,3,1,38,1,1,0,0
20921,42,3,2,1,1,3,1,3,1,213,1,1,0,0
20922,51,2,1,5,2,3,3,3,1,297,2,1,0,0
20923,54,2,1,1,2,3,1,3,1,128,2,1,0,0
20924,34,3,2,1,1,3,1,3,1,812,1,1,1,0
20925,32,1,2,1,1,1,1,3,1,356,1,1,0,0
20926,32,1,2,1,1,3,1,3,1,605,1,1,0,0
20927,58,3,3,1,2,3,1,3,1,86,2,1,0,0
20928,42,3,2,1,1,3,1,3,1,935,1,1,0,0
20929,34,3,1,2,1,3,1,3,1,143,1,1,0,0
20930,57,6,1,5,1,3,1,3,1,92,1,1,0,0
20931,34,3,1,1,2,3,1,3,1,414,2,1,0,0
20932,31,3,1,1,1,3,1,3,1,95,1,1,0,0
20933,41,3,2,1,1,3,1,3,1,127,1,1,0,0
20934,29,1,2,2,1,1,1,3,1,103,1,1,0,0
20935,31,1,2,1,2,1,1,3,1,69,3,1,0,0
20936,29,1,2,2,1,1,1,3,1,90,2,1,0,0
20937,54,8,1,1,2,3,1,3,1,148,13,1,0,0
20938,52,4,1,3,2,3,3,3,1,110,5,1,0,0
20939,31,3,1,1,1,3,1,3,1,515,1,1,0,0
20940,31,3,1,1,1,3,1,3,1,214,1,1,0,0
20941,32,1,2,1,1,3,1,3,1,457,1,1,0,0
20942,39,1,2,1,1,1,1,3,1,421,1,1,0,0
20943,48,2,1,5,2,3,1,3,1,240,1,1,0,0
20944,29,1,2,1,2,1,1,3,1,112,1,1,0,0
20945,40,1,1,1,1,3,1,3,1,374,2,1,0,0
20946,41,3,1,1,2,3,1,3,1,423,2,1,0,0
20947,49,2,1,5,2,1,1,3,1,503,1,1,0,0
20948,29,1,2,1,2,3,1,3,1,158,1,1,0,0
20949,31,1,1,1,1,3,1,3,1,95,1,1,0,0
20950,31,1,1,1,1,3,1,3,1,67,1,1,0,0
20951,47,1,1,1,1,1,1,3,1,93,1,1,0,0
20952,31,1,2,1,1,1,1,3,1,230,1,1,0,0
20953,31,1,1,1,1,3,1,3,1,113,1,1,0,0
20954,49,1,2,2,1,1,1,3,1,103,1,1,0,0
20955,36,3,3,4,1,3,1,3,1,106,3,1,0,0
20956,34,5,1,1,1,3,1,3,1,294,6,1,0,0
20957,30,1,1,1,1,1,1,3,1,165,1,1,0,0
20958,32,1,2,1,1,1,1,3,1,59,2,1,0,0
20959,35,7,1,1,1,3,1,3,1,51,3,1,0,0
20960,31,3,1,1,1,1,1,3,1,56,2,1,0,0
20961,31,1,2,1,1,3,1,3,1,108,1,1,0,0
20962,50,3,2,1,1,3,1,3,1,89,1,1,0,0
20963,50,3,2,1,1,3,1,3,1,174,1,1,0,0
20964,36,5,1,1,1,1,1,3,1,112,1,1,0,0
20965,41,1,3,1,2,1,1,3,1,146,1,1,0,0
20966,36,8,1,3,2,1,1,3,1,406,1,1,0,0
20967,34,1,2,1,1,3,1,3,1,518,1,1,1,0
20968,30,1,2,1,2,1,1,3,1,272,1,1,0,0
20969,47,1,1,2,1,1,1,3,1,168,1,1,0,0
20970,44,2,1,6,2,1,1,3,1,314,1,1,0,0
20971,49,1,1,1,1,3,1,3,1,260,1,1,0,0
20972,29,3,2,4,1,3,1,3,1,85,2,1,0,1
20973,46,1,1,1,1,1,1,3,1,87,5,1,0,0
20974,45,2,1,6,2,3,1,3,1,90,3,1,0,0
20975,45,1,2,1,1,1,1,3,1,505,1,1,1,0
20976,31,3,1,4,1,3,1,3,1,104,3,1,0,0
20977,41,3,1,1,1,3,1,3,1,511,2,1,0,0
20978,45,4,1,2,2,3,3,3,1,187,2,1,0,1
20979,31,3,1,1,1,3,1,3,1,197,2,1,0,0
20980,39,1,3,1,1,1,1,3,1,78,1,1,0,0
20981,32,3,2,1,1,3,1,3,1,118,2,1,0,0
20982,40,1,1,1,2,3,1,3,1,343,1,1,0,0
20983,34,3,1,2,1,3,1,3,1,221,3,1,0,0
20984,30,1,3,1,1,3,1,3,1,280,2,1,0,0
20985,59,6,1,5,1,3,3,3,1,265,1,1,0,0
20986,39,1,3,1,1,3,3,3,1,158,1,1,0,0
20987,46,3,1,2,2,1,1,3,1,206,1,1,0,0
20988,32,3,2,1,1,3,1,3,1,133,2,1,0,0
20989,30,3,1,4,2,3,1,3,1,159,1,1,0,0
20990,33,3,1,4,1,1,3,3,1,924,2,1,0,0
20991,44,2,1,6,2,1,1,3,1,145,1,1,0,0
20992,34,3,1,2,1,3,1,3,1,85,3,1,0,0
20993,58,3,1,2,1,3,3,3,1,64,1,1,0,1
20994,34,3,2,1,1,1,1,3,1,214,2,1,0,1
20995,54,4,1,2,1,3,1,3,1,834,9,1,1,0
20996,47,1,1,2,1,3,3,3,1,3322,1,1,0,0
20997,30,1,1,2,2,1,3,3,1,153,1,1,0,0
20998,31,9,1,6,1,1,1,3,1,136,1,1,0,0
20999,56,2,1,5,1,3,1,3,1,366,1,1,0,0
21000,58,3,1,2,1,3,1,3,1,260,1,1,0,0
21001,30,3,1,4,1,1,1,3,1,107,4,1,0,0
21002,36,8,1,3,2,1,1,3,1,1184,2,1,1,0
21003,31,9,1,1,1,3,3,3,1,208,4,1,0,0
21004,31,9,1,6,1,3,3,3,1,698,1,1,1,1
21005,49,3,1,4,1,3,3,3,1,11,14,1,0,0
21006,57,3,2,1,2,3,3,3,1,433,3,1,0,0
21007,53,2,1,6,2,2,2,3,1,134,3,1,0,0
21008,39,5,1,1,1,3,1,3,1,80,3,1,0,0
21009,59,3,2,1,2,3,1,3,1,95,1,1,0,0
21010,53,1,1,2,2,1,1,3,1,201,1,1,0,0
21011,30,1,1,2,2,3,3,3,1,1151,1,1,1,0
21012,33,3,1,4,1,1,3,3,1,189,2,1,0,0
21013,33,3,1,4,1,3,3,3,1,168,2,1,0,0
21014,47,1,1,1,1,3,1,3,1,61,2,1,0,0
21015,32,3,2,1,1,3,1,3,1,388,4,1,0,0
21016,34,3,1,1,1,1,1,3,1,122,1,1,0,1
21017,35,5,1,2,1,3,1,3,1,448,3,1,0,0
21018,58,1,1,1,1,3,1,3,1,60,1,1,0,1
21019,47,1,1,1,1,1,1,3,1,167,4,1,0,0
21020,49,2,1,5,1,3,1,3,1,92,1,1,0,1
21021,50,3,2,1,1,3,1,3,1,350,2,1,0,0
21022,31,3,2,4,1,1,1,3,1,449,1,1,0,0
21023,49,2,1,5,1,3,1,3,1,158,1,1,0,1
21024,55,3,3,4,1,1,3,3,1,388,1,1,0,0
21025,44,3,3,4,2,3,1,3,1,145,1,1,0,0
21026,48,3,1,4,2,1,1,3,1,112,8,1,0,0
21027,32,1,2,1,1,3,1,3,1,217,2,1,0,0
21028,32,1,2,1,1,3,3,3,1,153,3,1,0,0
21029,31,1,2,1,1,3,3,3,1,337,1,1,0,0
21030,30,3,2,4,1,3,3,3,1,94,3,1,0,0
21031,45,2,1,6,1,3,3,3,1,425,2,1,0,0
21032,49,3,3,4,2,1,1,3,1,377,2,1,0,0
21033,42,8,1,5,2,3,1,3,1,52,2,1,0,0
21034,31,3,1,1,1,3,1,3,1,168,4,1,0,0
21035,47,1,1,1,1,2,2,3,1,1231,2,1,1,0
21036,35,3,2,4,1,3,3,3,1,41,1,1,0,0
21037,35,3,2,4,1,3,3,3,1,347,1,1,0,0
21038,41,5,1,1,1,3,1,3,1,789,1,1,0,0
21039,35,3,2,4,1,3,1,3,1,636,1,1,0,0
21040,35,3,1,4,1,3,3,3,1,34,3,1,0,1
21041,47,3,1,1,1,3,1,3,1,65,2,1,0,0
21042,31,3,1,4,2,2,2,3,1,128,3,1,0,1
21043,35,8,1,1,1,3,1,3,1,884,2,1,1,0
21044,46,1,1,1,1,3,3,3,1,63,1,1,0,0
21045,51,2,1,3,2,1,1,3,1,187,2,1,0,0
21046,31,3,2,2,1,3,1,3,1,170,3,1,0,0
21047,51,2,1,3,2,3,3,3,1,129,1,1,0,0
21048,33,1,2,1,1,1,1,3,1,277,2,1,0,0
21049,47,2,1,3,2,3,3,3,1,84,4,1,0,0
21050,50,8,1,3,1,3,1,3,1,219,7,1,0,0
21051,34,3,2,1,1,3,3,3,1,38,1,1,0,0
21052,34,3,2,1,1,3,1,3,1,244,1,1,0,0
21053,33,3,1,4,1,1,1,3,1,155,5,1,0,0
21054,59,6,1,1,2,1,1,3,1,91,1,1,0,0
21055,31,3,1,4,2,3,3,3,1,31,1,1,0,1
21056,46,4,1,2,2,3,1,3,1,65,2,1,0,0
21057,41,1,3,1,2,1,1,3,1,120,2,1,0,0
21058,31,3,1,4,2,3,3,3,1,49,1,1,0,0
21059,34,1,1,1,1,3,1,3,1,365,1,1,0,1
21060,34,1,1,1,1,3,1,3,1,248,1,1,0,0
21061,31,1,2,2,1,3,3,3,1,101,1,1,0,0
21062,35,1,2,1,1,1,3,3,1,85,1,1,0,0
21063,53,3,1,4,1,3,1,3,1,178,2,1,0,0
21064,30,3,2,4,1,3,1,3,1,138,4,1,0,0
21065,29,3,2,1,1,3,1,3,1,234,3,1,0,1
21066,47,2,1,7,2,1,1,3,1,753,13,1,1,1
21067,54,8,1,2,1,3,3,3,1,904,3,1,1,0
21068,54,3,1,4,1,1,1,3,1,478,1,1,0,0
21069,31,3,1,2,1,1,1,3,1,124,3,1,0,0
21070,47,2,1,7,2,3,1,3,1,227,3,1,0,0
21071,29,3,2,1,1,3,1,3,1,226,3,1,0,1
21072,47,2,1,7,2,1,3,3,1,163,3,1,0,0
21073,43,9,3,4,1,1,3,3,1,306,5,1,0,0
21074,54,8,1,2,1,1,1,3,1,89,4,1,0,0
21075,29,3,1,1,1,3,1,3,1,137,1,1,0,1
21076,51,5,1,1,1,3,1,3,1,244,1,1,0,0
21077,54,3,1,4,1,3,3,3,1,64,2,1,0,0
21078,51,5,1,1,1,3,1,3,1,386,1,1,0,0
21079,33,9,1,4,1,3,1,3,1,110,1,1,0,0
21080,54,8,1,2,1,3,1,3,1,136,3,1,0,0
21081,37,3,2,4,1,3,1,3,1,286,2,1,0,0
21082,29,3,2,1,1,3,1,3,1,119,3,1,0,1
21083,38,1,1,1,2,3,1,3,1,109,2,1,0,0
21084,54,2,1,5,1,3,1,3,1,86,3,1,0,0
21085,32,1,2,1,1,1,1,3,1,211,4,1,0,0
21086,36,3,1,4,1,3,1,3,1,126,3,1,0,0
21087,53,7,1,1,2,1,3,3,1,314,2,1,0,0
21088,54,2,1,5,1,1,1,3,1,253,5,1,0,0
21089,32,12,1,3,1,1,1,3,1,390,3,1,0,0
21090,54,8,1,2,1,3,1,3,1,204,4,1,0,0
21091,36,3,1,4,1,3,1,3,1,45,3,1,0,0
21092,54,2,1,5,1,3,1,3,1,109,2,1,0,0
21093,48,2,1,4,2,3,1,3,1,127,3,1,0,0
21094,32,3,2,1,1,3,1,3,1,76,2,1,0,0
21095,35,3,1,1,1,2,2,3,1,1579,2,1,1,0
21096,58,1,2,1,1,1,1,3,1,96,3,1,0,0
21097,32,1,2,1,1,3,1,3,1,1871,2,1,0,0
21098,38,1,3,1,1,3,1,3,2,92,2,1,0,0
21099,38,3,3,1,2,1,1,3,2,125,3,1,0,0
21100,30,1,1,1,1,3,1,3,2,618,3,1,1,0
21101,33,10,3,4,1,1,1,3,2,90,3,1,0,0
21102,35,1,2,1,1,3,1,3,2,773,2,1,1,0
21103,50,3,1,1,1,2,2,3,2,762,2,1,1,0
21104,35,1,3,1,1,3,1,3,2,139,3,1,0,0
21105,45,4,1,6,1,3,1,3,2,671,2,1,1,0
21106,31,5,1,1,1,3,1,3,2,181,5,1,0,0
21107,33,3,2,4,1,3,1,3,2,54,3,1,0,0
21108,33,7,1,1,1,3,1,3,2,59,7,1,0,0
21109,34,1,2,1,1,1,1,3,2,299,3,1,0,0
21110,32,3,1,4,1,3,1,3,2,92,5,1,0,0
21111,33,1,1,1,1,2,2,3,2,73,4,1,0,0
21112,30,3,2,2,1,1,1,3,2,638,4,1,1,0
21113,35,3,1,4,1,1,1,3,2,594,2,1,1,0
21114,41,3,1,4,1,3,1,3,2,105,2,1,0,0
21115,54,1,3,1,1,1,1,3,2,180,2,1,0,0
21116,38,1,3,1,1,1,1,3,2,140,2,1,0,0
21117,46,4,1,7,2,1,1,3,2,458,2,1,0,0
21118,53,2,1,3,1,3,1,3,2,195,2,1,0,0
21119,29,3,2,2,1,3,1,3,2,87,3,1,0,0
21120,33,10,3,4,1,1,1,3,2,197,4,1,0,0
21121,41,3,1,4,1,1,1,3,2,203,2,1,0,0
21122,30,3,2,1,2,1,1,3,2,131,2,1,0,0
21123,32,1,1,1,1,1,1,3,2,251,2,1,0,0
21124,56,6,1,6,1,1,1,3,2,68,2,1,0,0
21125,30,1,1,1,2,3,1,3,2,109,2,1,0,0
21126,39,1,2,1,1,3,1,3,2,114,3,1,0,0
21127,32,1,1,1,1,3,3,3,2,124,2,1,0,0
21128,30,9,1,4,1,3,1,3,2,105,3,1,0,0
21129,40,3,1,4,1,1,1,3,2,108,3,1,0,0
21130,59,1,1,1,2,3,1,3,2,113,2,1,0,0
21131,49,1,1,3,1,3,1,3,2,161,4,1,0,0
21132,36,8,1,6,2,1,1,3,2,233,7,1,0,0
21133,35,3,1,4,1,3,3,3,2,882,4,1,1,0
21134,48,4,1,2,1,1,1,3,2,115,5,1,0,0
21135,41,3,1,4,1,1,1,3,2,341,2,1,0,0
21136,31,1,1,1,1,1,1,3,2,145,5,1,0,0
21137,29,3,2,2,1,1,1,3,2,26,9,1,0,0
21138,47,1,2,1,1,1,1,3,2,151,9,1,0,0
21139,52,9,1,5,2,3,3,3,2,85,2,1,0,0
21140,30,1,1,1,2,1,1,3,2,313,2,1,0,0
21141,31,3,2,1,1,1,1,3,2,230,4,1,0,0
21142,45,4,1,6,1,3,3,3,2,157,3,1,0,0
21143,37,3,1,4,1,3,1,3,2,393,3,1,0,0
21144,32,3,1,2,2,3,1,3,2,111,4,1,0,0
21145,30,1,1,1,2,3,3,3,2,84,9,1,0,0
21146,32,3,2,1,1,1,1,3,2,51,6,1,0,1
21147,48,2,1,7,1,1,1,3,2,528,3,1,1,0
21148,46,4,1,7,2,2,2,3,2,73,3,1,0,0
21149,32,1,1,1,1,3,3,3,2,71,2,1,0,0
21150,50,1,1,1,1,1,1,3,2,70,3,1,0,0
21151,30,1,1,1,1,1,1,3,2,146,3,1,0,0
21152,46,4,1,7,2,3,1,3,2,151,5,1,0,0
21153,47,2,1,5,2,1,1,3,2,74,2,1,0,0
21154,33,3,2,4,1,1,1,3,2,266,2,1,0,0
21155,34,10,1,1,2,3,1,3,2,452,2,1,0,0
21156,34,1,2,1,1,3,1,3,2,347,3,1,0,0
21157,30,1,1,1,2,3,1,3,2,114,2,1,0,0
21158,31,5,1,1,1,1,1,3,2,34,11,1,0,0
21159,41,8,1,1,1,3,1,3,2,113,2,1,0,0
21160,33,3,2,4,1,3,1,3,2,122,4,1,0,0
21161,48,1,2,2,1,3,1,3,2,48,5,1,0,0
21162,54,1,3,1,1,3,1,3,2,80,2,1,0,0
21163,31,1,1,1,1,3,1,3,2,104,2,1,0,0
21164,47,1,1,1,1,1,3,3,2,94,2,1,0,0
21165,35,3,1,4,1,3,1,3,2,70,2,1,0,0
21166,43,5,1,1,1,1,1,3,2,121,5,1,0,0
21167,33,3,2,4,1,1,1,3,2,145,3,1,0,0
21168,32,1,2,1,1,3,1,3,2,61,2,1,0,0
21169,31,3,2,1,1,3,1,3,2,143,2,1,0,0
21170,38,1,3,1,1,1,1,3,2,172,2,1,0,0
21171,33,5,1,2,2,3,1,3,2,71,3,1,0,1
21172,35,1,1,1,2,1,1,3,2,45,3,1,0,0
21173,36,1,1,2,1,1,1,3,2,91,2,1,0,0
21174,31,1,1,1,1,3,1,3,2,513,4,1,0,0
21175,31,5,1,1,1,1,1,3,2,92,3,1,0,0
21176,37,3,1,4,1,3,1,3,2,89,2,1,0,0
21177,30,3,2,1,1,3,1,3,2,96,2,1,0,0
21178,38,7,2,1,1,1,1,3,2,115,2,1,0,0
21179,46,2,1,6,2,3,1,3,2,121,2,1,0,0
21180,49,10,1,2,1,3,1,3,2,119,4,1,0,0
21181,33,3,2,4,1,1,1,3,2,176,2,1,0,0
21182,36,8,1,2,2,1,1,3,2,507,5,1,0,0
21183,41,3,1,2,1,1,1,3,2,69,3,1,0,0
21184,32,3,1,2,2,1,1,3,2,98,3,1,0,0
21185,39,4,1,2,2,1,1,3,2,195,2,1,0,0
21186,45,3,3,1,1,1,1,3,2,104,2,1,0,0
21187,32,1,2,1,1,1,1,3,2,515,3,1,0,0
21188,36,1,1,1,2,1,1,3,2,86,4,1,0,0
21189,38,1,2,1,1,3,1,3,2,40,2,1,0,0
21190,35,1,2,1,1,3,3,3,2,100,3,1,0,0
21191,34,1,2,1,2,1,3,3,2,27,12,1,0,0
21192,33,3,2,4,1,1,1,3,2,97,3,1,0,0
21193,50,1,1,1,1,3,1,3,2,166,2,1,0,0
21194,49,4,1,5,2,1,1,3,2,309,2,1,1,0
21195,50,4,1,3,2,3,1,3,2,113,2,1,0,0
21196,37,3,1,1,1,1,1,3,2,124,2,1,0,0
21197,35,3,1,4,1,3,1,3,2,207,3,1,0,0
21198,35,3,1,4,1,3,1,3,2,90,3,1,0,0
21199,40,3,1,4,1,3,1,3,2,100,2,1,0,0
21200,38,3,1,1,1,1,1,3,2,219,2,1,0,0
21201,33,3,2,2,1,1,1,3,2,129,2,1,0,0
21202,29,1,1,2,1,1,1,3,2,128,2,1,0,0
21203,30,8,2,1,1,3,1,3,2,75,4,1,0,0
21204,38,3,3,1,2,3,1,3,2,67,2,1,0,0
21205,46,4,1,7,2,3,1,3,2,111,2,1,0,0
21206,52,9,1,5,2,1,1,3,2,498,2,1,0,0
21207,31,5,1,1,1,3,3,3,2,203,2,1,0,0
21208,31,1,2,1,1,3,1,3,2,96,7,1,0,0
21209,34,1,3,1,1,3,1,3,2,111,4,1,0,0
21210,42,3,1,4,1,3,3,3,2,245,7,1,0,0
21211,52,9,1,5,2,1,1,3,2,585,2,1,0,0
21212,33,1,1,1,1,3,1,3,2,140,7,1,0,0
21213,44,1,3,1,1,3,1,3,2,240,2,1,0,0
21214,41,1,1,1,2,3,1,3,2,235,2,1,0,0
21215,34,1,1,1,1,3,1,3,2,98,4,1,0,0
21216,39,3,2,4,2,3,1,3,2,129,2,1,0,0
21217,33,1,1,1,1,3,1,3,2,315,2,1,0,0
21218,36,1,1,1,1,3,1,3,2,147,5,1,0,0
21219,43,3,1,1,1,3,1,3,2,134,4,1,0,0
21220,45,3,1,4,1,3,1,3,2,95,4,1,0,0
21221,48,2,1,7,1,1,1,3,2,63,1,1,0,1
21222,38,1,1,1,1,1,1,3,2,431,4,1,0,0
21223,29,3,2,2,1,3,1,3,2,29,2,1,0,0
21224,52,9,1,5,2,3,1,3,2,197,2,1,0,0
21225,41,8,1,1,1,3,3,3,2,93,1,1,0,0
21226,41,3,1,2,1,1,1,3,2,697,2,1,1,0
21227,36,3,1,4,1,1,1,3,2,168,1,1,0,0
21228,36,1,3,1,2,3,1,3,2,280,1,1,0,0
21229,35,3,1,4,1,1,1,3,2,80,1,1,0,0
21230,35,3,1,4,1,3,1,3,2,209,1,1,0,1
21231,35,1,2,1,1,3,3,3,2,201,1,1,0,0
21232,32,5,1,1,1,1,1,3,2,119,4,1,0,0
21233,35,1,2,1,1,1,1,3,2,306,1,1,0,0
21234,50,4,1,6,2,1,1,3,2,161,1,1,0,1
21235,29,1,1,2,1,3,3,3,2,36,3,1,0,0
21236,35,1,1,1,2,1,1,3,2,29,1,1,0,1
21237,42,3,1,4,1,1,1,3,2,79,1,1,0,1
21238,35,3,1,4,1,1,1,3,2,192,1,1,0,0
21239,34,1,1,1,1,1,1,3,2,199,1,1,0,1
21240,31,3,2,1,1,3,1,3,2,144,1,1,0,0
21241,33,1,1,1,1,3,1,3,2,702,1,1,0,0
21242,33,10,3,4,1,3,1,3,2,331,1,1,0,1
21243,35,9,2,4,1,3,3,3,2,111,1,1,0,0
21244,47,1,1,1,1,1,3,3,2,471,1,1,0,0
21245,30,1,1,1,2,3,1,3,2,142,2,1,0,0
21246,36,1,3,1,2,3,1,3,2,58,2,1,0,0
21247,50,2,1,3,1,3,3,3,2,68,3,1,0,0
21248,44,2,1,5,1,3,1,3,2,79,1,1,0,0
21249,38,3,3,1,2,1,1,3,2,102,5,1,0,0
21250,34,1,1,1,1,3,3,3,2,87,3,1,0,0
21251,33,5,1,1,1,3,3,3,2,128,1,1,0,0
21252,36,8,1,2,2,3,1,3,2,114,1,1,0,0
21253,40,3,1,4,1,1,1,3,2,170,3,1,0,0
21254,36,8,1,2,2,3,1,3,2,101,1,1,0,0
21255,31,3,2,4,1,3,1,3,2,263,2,1,0,0
21256,41,3,1,4,1,3,3,3,2,80,3,1,0,0
21257,31,1,2,2,1,1,1,3,2,52,2,1,0,0
21258,30,3,1,4,1,3,1,3,2,254,4,1,0,0
21259,59,3,1,4,2,3,1,3,2,571,1,1,0,0
21260,41,8,1,1,1,1,1,3,2,173,2,1,0,0
21261,32,1,1,1,1,3,1,3,2,150,1,1,0,0
21262,37,1,1,4,2,3,3,3,2,70,1,1,0,0
21263,51,1,1,1,2,3,1,3,2,204,5,1,0,0
21264,32,1,1,1,1,3,1,3,2,130,1,1,0,0
21265,30,3,2,4,1,3,1,3,2,191,1,1,0,0
21266,42,3,1,1,2,3,1,3,2,147,1,1,0,0
21267,38,1,1,1,1,1,1,3,2,65,4,1,0,0
21268,44,2,1,5,1,3,1,3,2,781,1,1,0,0
21269,30,3,2,4,2,3,3,3,2,74,2,1,0,0
21270,40,3,1,4,1,1,1,3,2,80,7,1,0,0
